area,perimeter,aspect_ratio,h_mean,s_mean,v_mean,h_std,s_std,v_std,label
289.0,83.31370544433594,1.0,11.83742904663086,213.02645874023438,215.933837890625,2.1503148078918457,39.3078498840332,29.9318904876709,1
306081.0,2236.0,1.3333333730697632,49.962501525878906,226.0047149658203,187.08560180664062,37.19213104248047,53.26012420654297,72.5049819946289,1
356.0,105.79898834228516,0.5625,53.98611068725586,97.63021087646484,136.0989532470703,43.35884475708008,58.06916809082031,63.34324645996094,1
24352.5,1531.869140625,0.913223147392273,24.02655029296875,190.9649200439453,182.55581665039062,25.307851791381836,79.11100006103516,54.17119598388672,1
9764.5,594.8599243164062,0.9650349617004395,26.389631271362305,156.81655883789062,130.06735229492188,28.999422073364258,57.140625,60.8802604675293,1
600.0,163.45584106445312,1.8695652484893799,19.046510696411133,216.321533203125,139.35186767578125,12.752202033996582,41.06856155395508,61.31665802001953,1
72600.0,1078.0,1.0415093898773193,26.55355453491211,111.51152801513672,128.1941680908203,43.5847053527832,110.22579956054688,95.87380981445312,1
1060.5,165.5563507080078,1.600000023841858,29.64583396911621,224.25209045410156,160.80763244628906,6.379730224609375,25.682645797729492,40.82965850830078,1
281.5,79.21320343017578,1.3157894611358643,61.80631637573242,114.04210662841797,122.8357925415039,50.03085708618164,80.83999633789062,40.85793685913086,1
423.5,103.698486328125,1.3333333730697632,27.75520896911621,183.75390625,102.38541412353516,29.682741165161133,51.78388595581055,55.28022766113281,1
35154.0,1229.4456787109375,1.100000023841858,39.132713317871094,178.5976104736328,149.6366424560547,26.335670471191406,44.30451583862305,54.21491241455078,1
11962.5,1196.222412109375,1.4892085790634155,30.812776565551758,181.7109375,180.15744018554688,26.712711334228516,41.720157623291016,49.396793365478516,1
1119.5,221.01219177246094,0.4677419364452362,28.559511184692383,206.69744873046875,98.71134948730469,14.027684211730957,40.24982833862305,45.42075729370117,1
1480.5,158.81118774414062,1.04347825050354,25.055253982543945,110.19746398925781,127.9669418334961,27.440872192382812,57.56562805175781,51.343299865722656,1
49143.0,1987.484375,1.4487632513046265,17.58283233642578,148.7284698486328,194.47067260742188,31.933374404907227,37.14419174194336,66.30962371826172,1
12295.0,720.1564331054688,0.8489583134651184,37.37880325317383,127.01546478271484,152.5316925048828,20.919288635253906,58.78398132324219,73.02815246582031,1
18839.5,1541.0509033203125,1.4769231081008911,54.623558044433594,76.19915771484375,137.08056640625,34.632076263427734,57.929161071777344,63.69491195678711,1
17998.5,628.1736450195312,0.9695122241973877,40.50153350830078,85.27488708496094,121.77680969238281,44.18739700317383,61.646514892578125,42.579345703125,1
4748.5,603.3208618164062,1.021052598953247,55.49094009399414,100.67650604248047,144.3485565185547,46.578941345214844,59.88334655761719,57.88255310058594,1
1546.5,237.01219177246094,1.3461538553237915,52.41511154174805,108.32830047607422,147.5543975830078,45.463600158691406,64.99915313720703,68.33139038085938,1
